date,geography,geography_code,metric,stratum,metric_value,theme,sub_theme,topic,geography_type,metric_group,sex,age,year,month,epiweek,in_reporting_delay_period
2023-04-01,NHS Frimley Integrated Care Board,QNQ,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,19.05,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2023,4,13,FALSE
2023-05-01,NHS Frimley Integrated Care Board,QNQ,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,23.33,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2023,5,18,FALSE
2023-06-01,NHS Frimley Integrated Care Board,QNQ,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,23.9,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2023,6,22,FALSE
2023-07-01,NHS Frimley Integrated Care Board,QNQ,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,21.64,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2023,7,26,FALSE
2023-08-01,NHS Frimley Integrated Care Board,QNQ,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,18.56,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2023,8,31,FALSE
2023-09-01,NHS Frimley Integrated Care Board,QNQ,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,17.18,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2023,9,35,FALSE
2023-10-01,NHS Frimley Integrated Care Board,QNQ,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,23.61,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2023,10,40,FALSE
2023-11-01,NHS Frimley Integrated Care Board,QNQ,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,23.65,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2023,11,44,FALSE
2023-12-01,NHS Frimley Integrated Care Board,QNQ,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,31.62,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2023,12,48,FALSE
2024-01-01,NHS Frimley Integrated Care Board,QNQ,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,24.38,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2024,1,1,FALSE
2024-02-01,NHS Frimley Integrated Care Board,QNQ,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,23.53,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2024,2,5,FALSE
2024-03-01,NHS Frimley Integrated Care Board,QNQ,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,20,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2024,3,9,FALSE
2024-04-01,NHS Frimley Integrated Care Board,QNQ,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,20.56,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2024,4,14,FALSE
2024-05-01,NHS Frimley Integrated Care Board,QNQ,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,22.01,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2024,5,18,FALSE
2024-06-01,NHS Frimley Integrated Care Board,QNQ,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,22.81,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2024,6,22,FALSE
2024-07-01,NHS Frimley Integrated Care Board,QNQ,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,26.6,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2024,7,27,FALSE
2024-08-01,NHS Frimley Integrated Care Board,QNQ,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,24.76,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2024,8,31,FALSE
2024-09-01,NHS Frimley Integrated Care Board,QNQ,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,22.34,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2024,9,35,FALSE
2024-10-01,NHS Frimley Integrated Care Board,QNQ,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,17.34,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2024,10,40,FALSE
2024-11-01,NHS Frimley Integrated Care Board,QNQ,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,15.72,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2024,11,44,FALSE
2024-12-01,NHS Frimley Integrated Care Board,QNQ,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,17.69,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2024,12,48,FALSE
2025-01-01,NHS Frimley Integrated Care Board,QNQ,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,21.13,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2025,1,1,FALSE
2025-02-01,NHS Frimley Integrated Care Board,QNQ,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,26.81,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2025,2,5,FALSE
2025-03-01,NHS Frimley Integrated Care Board,QNQ,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,25.87,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2025,3,9,FALSE
2025-04-01,NHS Frimley Integrated Care Board,QNQ,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,26.95,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2025,4,13,FALSE
2025-05-01,NHS Frimley Integrated Care Board,QNQ,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,25,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2025,5,18,FALSE
2025-06-01,NHS Frimley Integrated Care Board,QNQ,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,25.49,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2025,6,22,FALSE
2025-07-01,NHS Frimley Integrated Care Board,QNQ,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,25.14,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2025,7,26,FALSE
2025-08-01,NHS Frimley Integrated Care Board,QNQ,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,23.78,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2025,8,31,FALSE
2025-09-01,NHS Frimley Integrated Care Board,QNQ,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,28,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2025,9,35,FALSE
2025-10-01,NHS Frimley Integrated Care Board,QNQ,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,30.13,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2025,10,40,FALSE
2025-11-01,NHS Frimley Integrated Care Board,QNQ,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,33.33,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2025,11,44,FALSE
2025-12-01,NHS Frimley Integrated Care Board,QNQ,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,32.96,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2025,12,48,FALSE
2020-04-01,NHS Gloucestershire Integrated Care Board,QR1,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,19.51,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2020,4,14,FALSE
2020-05-01,NHS Gloucestershire Integrated Care Board,QR1,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,20.51,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2020,5,18,FALSE
2020-06-01,NHS Gloucestershire Integrated Care Board,QR1,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,23.68,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2020,6,22,FALSE
2020-07-01,NHS Gloucestershire Integrated Care Board,QR1,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,17.65,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2020,7,27,FALSE
2020-08-01,NHS Gloucestershire Integrated Care Board,QR1,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,16.39,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2020,8,31,FALSE
2020-09-01,NHS Gloucestershire Integrated Care Board,QR1,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,11.67,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2020,9,35,FALSE
2020-10-01,NHS Gloucestershire Integrated Care Board,QR1,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,15.63,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2020,10,40,FALSE
2020-11-01,NHS Gloucestershire Integrated Care Board,QR1,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,10.71,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2020,11,44,FALSE
2020-12-01,NHS Gloucestershire Integrated Care Board,QR1,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,16.67,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2020,12,48,FALSE
2021-01-01,NHS Gloucestershire Integrated Care Board,QR1,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,12,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2021,1,1,FALSE
2021-02-01,NHS Gloucestershire Integrated Care Board,QR1,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,14.29,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2021,2,5,FALSE
2021-03-01,NHS Gloucestershire Integrated Care Board,QR1,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,10.91,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2021,3,9,FALSE
2021-04-01,NHS Gloucestershire Integrated Care Board,QR1,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,12.7,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2021,4,13,FALSE
2021-05-01,NHS Gloucestershire Integrated Care Board,QR1,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,15.63,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2021,5,18,FALSE
2021-06-01,NHS Gloucestershire Integrated Care Board,QR1,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,18.97,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2021,6,22,FALSE
2021-07-01,NHS Gloucestershire Integrated Care Board,QR1,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,16.28,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2021,7,26,FALSE
2021-08-01,NHS Gloucestershire Integrated Care Board,QR1,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,14.71,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2021,8,31,FALSE
2021-09-01,NHS Gloucestershire Integrated Care Board,QR1,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,5.56,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2021,9,35,FALSE
2021-10-01,NHS Gloucestershire Integrated Care Board,QR1,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,18.75,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2021,10,40,FALSE
2021-11-01,NHS Gloucestershire Integrated Care Board,QR1,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,33.33,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2021,11,44,FALSE
2021-12-01,NHS Gloucestershire Integrated Care Board,QR1,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,55.56,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2021,12,48,FALSE
2022-01-01,NHS Gloucestershire Integrated Care Board,QR1,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,80,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2022,1,1,FALSE
2022-02-01,NHS Gloucestershire Integrated Care Board,QR1,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,85.71,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2022,2,5,FALSE
2022-04-01,NHS Gloucestershire Integrated Care Board,QR1,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,62.5,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2022,4,13,FALSE
2022-05-01,NHS Gloucestershire Integrated Care Board,QR1,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,55.56,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2022,5,18,FALSE
2022-06-01,NHS Gloucestershire Integrated Care Board,QR1,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,10.53,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2022,6,22,FALSE
2022-07-01,NHS Gloucestershire Integrated Care Board,QR1,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,22.86,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2022,7,26,FALSE
2022-08-01,NHS Gloucestershire Integrated Care Board,QR1,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,23.53,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2022,8,31,FALSE
2022-09-01,NHS Gloucestershire Integrated Care Board,QR1,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,28.07,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2022,9,35,FALSE
2022-10-01,NHS Gloucestershire Integrated Care Board,QR1,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,26.67,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2022,10,40,FALSE
2022-11-01,NHS Gloucestershire Integrated Care Board,QR1,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,28.33,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2022,11,44,FALSE
2022-12-01,NHS Gloucestershire Integrated Care Board,QR1,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,31.25,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2022,12,48,FALSE
2023-01-01,NHS Gloucestershire Integrated Care Board,QR1,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,20.93,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2023,1,1,FALSE
2023-02-01,NHS Gloucestershire Integrated Care Board,QR1,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,12.82,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2023,2,5,FALSE
2023-03-01,NHS Gloucestershire Integrated Care Board,QR1,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,11.11,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2023,3,9,FALSE
2023-04-01,NHS Gloucestershire Integrated Care Board,QR1,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,14.58,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2023,4,13,FALSE
2023-05-01,NHS Gloucestershire Integrated Care Board,QR1,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,15.79,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2023,5,18,FALSE
2023-06-01,NHS Gloucestershire Integrated Care Board,QR1,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,28.12,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2023,6,22,FALSE
2023-07-01,NHS Gloucestershire Integrated Care Board,QR1,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,28.99,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2023,7,26,FALSE
2023-08-01,NHS Gloucestershire Integrated Care Board,QR1,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,34.85,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2023,8,31,FALSE
2023-09-01,NHS Gloucestershire Integrated Care Board,QR1,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,25,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2023,9,35,FALSE
2023-10-01,NHS Gloucestershire Integrated Care Board,QR1,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,22.45,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2023,10,40,FALSE
2023-11-01,NHS Gloucestershire Integrated Care Board,QR1,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,21.57,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2023,11,44,FALSE
2023-12-01,NHS Gloucestershire Integrated Care Board,QR1,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,21.67,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2023,12,48,FALSE
2024-01-01,NHS Gloucestershire Integrated Care Board,QR1,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,27.42,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2024,1,1,FALSE
2024-02-01,NHS Gloucestershire Integrated Care Board,QR1,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,29.31,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2024,2,5,FALSE
2024-03-01,NHS Gloucestershire Integrated Care Board,QR1,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,31.58,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2024,3,9,FALSE
2024-04-01,NHS Gloucestershire Integrated Care Board,QR1,e-coli_testing_bacteraemiaPercentResistantRollingMonth,Ciprofloxacin,23.64,infectious_disease,antimicrobial_resistance,E-coli,Integrated Care Board,testing,all,all,2024,4,14,FALSE
